domain,1CSE_G1,2CSE_G1,4CSE_G1,8CSE_G1,64CSE_G1,1CSE_G2,2CSE_G2,4CSE_G2,8CSE_G2,64CSE_G2,id,cluster,genes,DnaBinding,DnaBinding_each
chr8_12720000_13320000,-0.052740877,-0.113161809,0.079303591,0.409637251,0.056406505,0.152552098,0.043697904,-0.000877753,0.182229527,0.165623344,3973,8,Atp11a; Gm15350; Gm15347; Mcf2l; Gm15353; Gm15351; Gm38671; Gm15349; Gm15352; F7; F10; Proz; Gm17023; Pcid2; Gm17022; Cul4a; Mir7065; Lamp1; Grtp1; Mir1968; 2810030D12Rik; Adprhl1; Dcun1d2; E330037G11Rik; Gm25014; 9530085L11Rik; Tmco3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr8_18600000_19040000,0.167868768,-0.412312274,-0.266245242,-0.210952828,0.632210144,-0.174285785,0.004061484,0.442197453,0.898122908,1.215084399,3984,8,Mcph1; Gm25763; Gm16725; Gm17149; Angpt2; Agpat5; Gm45493; Gm35934; Gm45770; Xkr5; Gm22551; Defb40; Defb37; Defb38; Gm15366,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr8_23160000_23600000,-0.46923255,-0.385004768,0.054009751,0.512697792,0.738986723,0.068132644,0.09791682,0.730098251,0.842446204,0.784774517,3988,8,Gpat4; B230112G18Rik; Gins4; Golga7; Gm45412; Gm24335; Sfrp1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr8_57240000_57880000,0.023623258,0.056226558,0.297645856,0.409552183,0.28046955,0.236496221,0.064473157,0.466500984,0.752089749,0.574172223,4043,8,AV026068; Gm17994; Hand2; Gm34030; 5033428I22Rik; Gm34099; Scrg1; Sap30; 2500002B13Rik; Hmgb2; Gm6012; Galnt7; Gm25379; Gm10284; Gm45534; Gm45360; Gm19269; Gm45358; 4930412F12Rik; AW046200; Gm45359; Gm45644; Gm45356; Galntl6,3,FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr8_64560000_65120000,-0.126779641,0.383494225,0.448049532,0.83055703,1.170020632,-0.103652057,-0.170175945,0.371082891,0.910652786,0.761604522,4053,8,Cpe; Gm45518; Msmo1; Klhl2; Gm10997; Gm45345; Gm45405; Gm26210; Gm32507; Gm45242; Tmem192; Trim75; Trim60; Trim61; Gm45886; Gm45448; Apela; Gm10663; BC030870; Gm45445; Gm48810; Gm24333,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr8_79680000_80720000,-0.064845795,0.063286158,0.390987888,0.310431864,0.354975375,0.118843272,0.255144405,0.110296976,0.315469889,0.634910892,4080,8,Tpd52-ps; Abce1; Gm27006; Anapc10; Gm45435; Gm45434; Gm45433; Gm45432; Hhip; Gm27820; Gm33096; Gm5909; Gm45431; Gm45430; Gypa; 4930505O20Rik; Frem3; Smarca5,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE
chr8_80480000_81000000,0.711398418,0.281134565,0.503392784,0.324514902,0.541125828,0.019004191,-0.292846569,-0.011866201,0.145403414,0.557600814,4081,8,Gypa; 4930505O20Rik; Frem3; Smarca5; Gm45872; Gab1; Gm7997; Gm31105; Gm27048; Gm4891; Usp38,1,FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr8_122440000_122880000,-0.215388268,-0.086113887,0.050026119,0.542904963,0.673024269,0.866769736,0.242108527,0.365767521,0.731425496,0.890471386,4178,8,Gm20388; Mvd; Gm20735; Snai3; Rnf166; Gm24366; Ctu2; Piezo1; Gm26497; Cdt1; Aprt; Galns; Gm45857; Trappc2l; Pabpn1l; Mir6396; Cbfa2t3; Gm15899; Gm10612; C230057M02Rik; A530010L16Rik; Gm39271; Acsf3; Gm45743; Gm45893; Gm16378; Cdh15; Gm45894,2,FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_35000000_35560000,-0.01911377,0.040257055,0.239039645,0.463380975,0.360295807,0.231164398,-0.07466554,0.820738753,0.475505178,0.95407424,4249,8,Kirrel3; St3gal4; 4930581F22Rik; Dcps; Gm24262; Tirap; Gm39318; Srpr; Foxred1; Fam118b; Rpusd4; 4933422A05Rik; Gm5614; Gm33838; 2610105M22Rik; Cdon; Gm25630; Gm24188; Gm1113; Ddx25; Pus3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_54920000_55400000,0.116289806,-0.131522169,-0.170132803,0.424950483,0.557553873,0.359653852,0.248394402,0.30325007,0.91583516,0.72477012,4294,8,Hykk; AY074887; Psma4; Chrna5; Chrna3; Chrnb4; Gm47877; Gm47886; Gm47887; Gm7395; Ube2q2; Fbxo22; Nrg4; Gm15625; Tmem266,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_63280000_63920000,0.264679619,0.367628875,0.431289417,0.40549186,0.372608388,-0.006243965,0.086259101,0.382287225,0.737548744,0.360862782,4307,8,Map2k5; 2300009A05Rik; Gm16759; Iqch; Gm25995; Gm6257; Aagab; Smad3; Gm2553; Gm18541,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr9_74880000_75320000,0.408564772,0.267077408,0.469620187,0.718866276,0.750945075,0.301444811,0.215525031,0.937976434,0.606220301,0.358661496,4331,8,Gm20649; Onecut1; Fam214a; Arpp19; Gm2981; Myo5a; Gm9719; Gm16353; Myo5c; Gnb5; Gm19531; Gm48677,1,FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_75280000_75720000,0.221944074,-0.106817123,-0.106475453,0.185487105,0.873509274,0.08849954,-0.267686226,-0.010376435,0.39869345,0.245184347,4332,8,Myo5c; Gnb5; Gm19531; Gm48677; Bcl2l10; Mapk6; Gm18015; Gm5366; 4933433G15Rik; Leo1; Gm7972; Tmod3; Gm48789; Tmod2; Gm48822; Lysmd2; Scg3; Gm37871; Gm3671,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_85680000_86480000,0.138554842,0.095749936,0.176594628,0.647224887,0.67282573,0.511706148,0.383540265,0.314524551,0.715838647,0.833101712,4348,8,Ibtk; 4933431K14Rik; Gm22830; Gm5619; Gm18766; 9330154J02Rik; Tpbg; Gm47604; Gm18016; Ube2cbp; Gm16202; Dopey1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_95440000_95920000,-0.136561448,-0.072851411,0.231805185,0.575288824,0.593346245,0.032823737,-0.111939272,0.373570949,0.453119107,0.232172624,4358,8,U2surp; Gm28424; Gm32281; Paqr9; Gm16126; Gm28164; Gm25582; Gm16127; Pcolce2; Itpa-ps2; Trpc1; Pls1; 1700065D16Rik; Atr,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_96280000_96880000,0.127937065,0.194478534,0.355008635,0.782891971,0.863673707,0.10818476,-0.073207377,0.354894744,0.355025341,0.640578559,4360,8,Tfdp2; Atp1b3; BC043934; Rnf7; Gm28729; Gm27289; Gm8495; Rasa2; n-R5s87; Gm19280; Zbtb38; A930006L05Rik; C430002N11Rik; Gm28688; Gm8520; Pxylp1,1,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_99600000_100440000,0.3131559,0.410184327,0.301717458,0.299022507,0.811881338,0.129256422,0.354973579,0.428116346,0.651218001,0.659569183,4362,8,A4gnt; Dzip1l; Cldn18; Gm16004; Gm23949; Gm47757; Sox14; Gm23594; Gm8641; 4930519F24Rik; 4930540E01Rik; Gm28167; Gm34397; Gm28267,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr9_120400000_120960000,0.000838251,0.279419094,0.332495547,0.277049833,0.662365347,0.012343276,0.004737933,0.339617068,0.42499498,0.393377663,4394,8,Myrip; D830035M03Rik; Eif1b; Gm7229; Entpd3; Rpl14; 5830454E08Rik; Gm47062; Gm39456; AC137127.1; Gm47063; Gm47064; Gm18101; Gm23624; Gm47066; Gm39459; Gm47068; Gm47069; Gm19385; Gm34425; Gm47070; Gm39460; 1700020M21Rik; 4930593C16Rik; Ctnnb1; Mir7090; Ulk4,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_4360000_4840000,-0.143096416,-0.076145321,-0.171779663,0.322283104,1.376824845,0.89569985,-0.324936165,0.636238665,0.864145675,1.020712367,1,7,Rp1; Gm37483; Sox17; Gm37587; Gm7357; Gm22307; Gm38076; Gm37323; Gm7369; Gm6085; Gm6119; Gm25493; Gm2053; Gm6123; Mrpl15; Gm37144; Lypla1; Gm37988,1,FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_6240000_7400000,0.158865326,-0.201650357,0.042174097,0.289838687,0.564348617,-0.02800788,-0.019000224,-0.110997836,-0.018120474,0.700604927,2,7,Rb1cc1; Alkal1; Gm2147; Gm7417; Gm19026; St18; Gm42492; Gm7449; Gm37108; Gm37275; Gm37225; Gm37489; Gm5694; Pcmtd1; Gm26983; Gm38372; Gm9826; Nras-ps2; Gm23274; Gm19002; Gm26901,1,FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_7000000_7840000,-0.098320766,-0.252696488,-0.026302784,0.021914316,0.853581243,0.015351551,-0.243158279,-0.333192769,-0.242501548,0.255115296,4,7,Gm37489; Gm5694; Pcmtd1; Gm26983; Gm38372; Gm9826; Nras-ps2; Gm23274; Gm19002; Gm26901; Gm18984; Gm30414; Gm37791; Gm7470; Rps2-ps2; Gm38216,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_8360000_9720000,0.147762306,-0.078728813,-0.02818175,0.231653723,0.647206901,-0.050128581,0.102334416,-0.117561569,-0.081962998,0.240659792,7,7,Sntg1; Gm38024; Gm16284; Gm38259; Gm23358; Gm37005; Gm15452; Gm36964; Gm24276; Gm6152; Gm7445; Gm7493; Gm37629; Gm38008; Gm37143; Gm6187; Gm18299; Gm7512; Gm24765; Gm18300; Rrs1; Adhfe1; 2610203C22Rik; Gm6161; 3110035E14Rik; Gm29520; Mybl1; Vcpip1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE
chr1_10800000_11640000,0.292794958,0.262591483,0.302806653,0.827496716,1.068060465,0.036043728,0.26042799,0.039993804,-0.111062864,0.283815788,10,7,Gm5522; Gm28659; Gm22963; Prex2; Gm24173; Gm28686; Gm37410; A830018L16Rik; Gm38178; Gm29273,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_11120000_11600000,0.412430582,0.179246895,0.280902547,1.363079374,1.799109582,0.271044259,0.494154808,0.129667563,-0.068314427,0.535915599,11,7,Prex2; Gm24173; Gm28686; Gm37410; A830018L16Rik; Gm38178,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_11600000_13040000,-0.057370247,-0.025097403,0.408623217,0.663022859,0.562329489,-0.045168014,0.053583807,0.004629323,0.257556053,0.296243933,13,7,A830018L16Rik; Gm29273; Gm38069; Gm7560; Gm22633; Mir6341; Gm2383; Gm6216; Gm17644; Gm29663; Sulf1; Slco5a1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_11920000_12640000,0.080215946,-0.013591188,0.513924432,0.757673878,0.571499233,0.047706244,0.454962716,0.080132488,0.267781104,0.384002076,14,7,A830018L16Rik; Gm7560; Gm22633; Mir6341; Gm2383,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr1_13640000_15840000,-0.016991157,-0.025678268,0.229788715,0.650787644,0.500371503,0.039155272,0.100585007,0.125165818,0.297677293,0.296917892,18,7,Lactb2; Gm38319; Xkr9; Gm26273; Gm5523; Gm36947; Gm25491; Gm37400; Eya1; Gm22616; Gm37444; Gm9947; Msc; Gm37412; Smt3h2-ps4; Rpl5-ps1; Trpa1; Gm26345; Gm10566; Kcnb2; Gm38116; Gm37138; Gm25227; Gm25168; Gm6060; Gm28669; Terf1,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE
chr1_13680000_15000000,0.011277059,0.003479955,0.333106249,0.728570628,0.959273463,-0.040212839,0.073355487,0.11649366,0.197025987,0.51140851,20,7,Xkr9; Gm26273; Gm5523; Gm36947; Gm25491; Gm37400; Eya1; Gm22616; Gm37444; Gm9947; Msc; Gm37412; Smt3h2-ps4; Rpl5-ps1; Trpa1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE
chr1_15680000_16320000,-0.084997338,-0.169848117,-0.202891227,0.017277727,0.40169064,0.218913173,-0.288186315,0.118059349,0.139359022,0.862578559,25,7,Kcnb2; Gm25227; Gm25168; Gm6060; Gm28669; Terf1; Gm37509; Sbspon; Gm23259; Gm7634; 4930444P10Rik; Rpl7; Rdh10; Gm38249; Gm28095; Stau2; Gm7568,2,FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_33840000_34480000,0.483588309,0.403465679,1.012827722,1.177089914,0.79284988,0.005753714,-0.007102816,0.984075501,1.289508734,0.427881852,41,7,Bend6; Gm37067; Dst; Gm37354; Gm28631; Gm23792; Gm38157; Mir6896; Gm26788; A930005N03Rik; Gm37958; Gm37385; Gm5266; Gm3052; Gm37233; Mir5103; Ccdc115; Gm28306; Imp4; Ptpn18; Gm28417; 4930568A12Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_35640000_36280000,0.044019903,0.147229073,0.415448827,0.145855697,1.152120303,0.452039984,0.141838035,0.275799391,0.622938932,0.990518603,45,7,Gm37068; Gm25634; Gm28415; 1110002O04Rik; Gm8022; Gm37146; Gm33222; 4930535G08Rik; Gm38049; Hs6st1; Gm37335; Gm33280; Uggt1; Mir6897; Neurl3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_36760000_37240000,-0.11390461,0.24345115,0.47910651,1.000974719,1.053727526,-0.050058276,0.319056731,0.543627216,1.086522647,1.229683714,48,7,Zap70; Gm18828; Tmem131; Gm37506; Gm38115; F830112A20Rik; Rpl12-ps1; n-R5s210; Vwa3b; Gm37020; Cnga3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_39360000_40400000,-0.203029925,0.324255345,0.588253003,0.552770787,0.407333339,0.151353229,0.141459346,0.379175576,0.241943484,0.213143941,50,7,Npas2; Rpl31; Tbc1d8; Gm37265; Gm24826; Gm24826; Cnot11; Gm15832; Snord89; Rnf149; Gm23722; Gm5100; Creg2; D930019O06Rik; Rfx8; Gm3646; 1700066B17Rik; Map4k4; 4930456G14Rik; Il1r2; Gm16894; Gm37347; Il1r1; Gm38070; Il1rl2; Gm17970,2,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_39360000_41080000,-0.147535431,0.210437234,0.572702857,0.387168048,0.124870507,0.073725633,0.073079823,0.195134601,0.070291314,0.06628115,51,7,Npas2; Rpl31; Tbc1d8; Gm37265; Gm24826; Gm24826; Cnot11; Gm15832; Snord89; Rnf149; Gm23722; Gm5100; Creg2; D930019O06Rik; Rfx8; Gm3646; 1700066B17Rik; Map4k4; 4930456G14Rik; Il1r2; Gm16894; Gm37347; Il1r1; Gm38070; Il1rl2; Gm17970; Il1rl1; Il18r1; Il18rap; Gm35801; Slc9a4; Gm37435; Slc9a2; Gm37623; Gm37915; Mfsd9; Tmem182; Gm5973,2,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_43120000_44160000,0.233883559,0.184387034,0.998186204,0.915623503,0.751539384,0.266707005,0.078902604,0.818245613,0.704779668,0.684248986,61,7,Fhl2; Gm8210; Gm29040; Gm29610; Gm29041; Nck2; Gm37536; Gm38228; 1500015O10Rik; Gm29155; Gm29157; Gm29156; Uxs1; Gm16103; Gm19587; Gm8241; Gm26352; Gm24180; Tpp2; Mettl21c; Gm15838; Gm8251; Tex30; Gm29247; Kdelc1; Bivm; Ercc5,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE
chr1_43280000_43720000,0.520810048,0.866120096,1.734792505,2.556758828,2.499872737,1.020511965,0.609310928,1.907623636,2.094528181,1.891495054,62,7,Gm29040; Gm29041; Nck2; Gm37536; Gm38228,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr1_50880000_52200000,0.036015407,0.068437521,0.503502461,0.341114845,0.486327286,0.368503967,-0.003588438,0.229936095,0.13001557,0.630584062,72,7,Tmeff2; Gm28322; Gm25736; Gm28319; Gm28320; Gm29325; 9330175M20Rik; Cavin2; Gm5253; 1700072G22Rik; Nabp1; Gm17767; Gm37535; Gm28055; Myo1b; Gm29453; Gm28323; Gm8419; Gm27607; Gm8420; Stat4; Gm28177; Gm3940; Gm31812; Stat1; Gm18301; Gls,3,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr1_51360000_52200000,0.07661741,0.506033476,1.048728361,0.921733102,1.243333561,0.438063035,0.044300625,0.538534759,0.655503448,1.195144647,75,7,1700072G22Rik; Nabp1; Gm17767; Gm37535; Gm28055; Myo1b; Gm29453; Gm28323; Gm8419; Gm27607; Gm8420; Stat4; Gm28177; Gm3940; Gm31812; Stat1; Gm18301; Gls,3,FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr1_51360000_53040000,-0.001256182,0.104195475,0.451060675,0.248176448,0.34150014,0.22803147,0.056570789,0.387938607,0.377552838,0.575718546,76,7,1700072G22Rik; Nabp1; Gm17767; Gm37535; Gm28055; Myo1b; Gm29453; Gm28323; Gm8419; Gm27607; Gm8420; Stat4; Gm28177; Gm3940; Gm31812; Stat1; Gm18301; Gls; Gm5975; Gm23460; Nab1; Gm5976; Rps27a-ps1; Gm553; Gm28178; Gm5527; Nemp2; Gm37242; Mfsd6; Gm29670; Gm28650; Inpp1; Hibch; Gm16107; 1700019D03Rik,3,FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_51640000_52120000,0.684722717,0.948293122,1.451368089,1.688225047,1.836841666,0.829400069,0.266148675,0.865439486,0.904928563,1.444552643,77,7,Gm28055; Myo1b; Gm29453; Gm28323; Gm8419; Gm27607; Gm8420; Stat4; Gm28177; Gm3940; Gm31812; Stat1,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; TRUE
chr1_52640000_54920000,-0.005249121,0.086479603,0.473455773,0.487452933,0.277530613,0.022371892,0.004266189,0.174527483,0.264801987,0.175835615,81,7,Nemp2; Gm37242; Mfsd6; Gm29670; Gm28650; Inpp1; Hibch; Gm16107; 1700019D03Rik; Mstn; Gm24349; 1700019A02Rik; Pms1; Gm28777; Ormdl1; Gm28778; Osgepl1; Gm28551; Gm18800; Asnsd1; Gm28779; Gm6799; Gm6801; Dnah7a; Gm25240; Stk17b; Gm37863; Hecw2; Mir7681; Gm24251; Gm37633; Gm25829; Ccdc150; Gtf3c3; Gm34066; Pgap1; Gm36955; Gm19637; Ankrd44; 4930444A19Rik; Gm37370; Gm24053; A130048G24Rik,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_54400000_55040000,0.422375725,0.352381861,0.556129772,0.902039399,0.844129628,0.304794411,-0.042880073,0.395068742,0.516596453,0.559064476,86,7,Gtf3c3; Gm34066; Pgap1; Gm36955; Gm19637; Ankrd44; 4930444A19Rik; Gm37370; Gm24053; A130048G24Rik; Sf3b1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_57360000_57800000,-0.068762904,0.401416723,0.957904378,1.189815222,0.537578568,0.678127331,0.287153104,0.418315825,0.597525481,1.036337325,90,7,4930558J18Rik; 1700066M21Rik; Tyw5; Maip1; Gm22371; Gm24014; Gm8581; Gm37373; Gm17929; Spats2l,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_57360000_58120000,0.061583328,0.406630956,1.135173257,1.227341817,1.053176425,0.471691892,0.287919845,0.701912678,0.958677804,1.307408416,91,7,4930558J18Rik; 1700066M21Rik; Tyw5; Maip1; Gm22371; Gm24014; Gm8581; Gm37373; Gm17929; Spats2l; Gm17234; Kctd18; Sgol2a; Aox1; Aox3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_59240000_59680000,-0.131154984,0.23170459,0.618915989,1.082723686,1.74288096,0.209688582,0.152966728,0.607248704,1.491603286,1.342605215,93,7,Cdk15; Gm29016; Gm37737; Fzd7; Gm26813; Gm973; Gm28411; 1700122D07Rik; Sumo1; Gm24545; D430013B06Rik; Gm29596,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_63640000_64520000,0.061544551,0.075646083,0.477628798,0.606869796,0.492290242,0.470667584,0.118558973,0.725649857,1.012220155,1.277407629,101,7,Dytn; Gm12748; Mdh1b; Fastkd2; 4933402D24Rik; Gm13751; Gm13754; Gm13749; Klf7; Gm26649; Mir6899; Gm13748; Gm13750; Gm28981; Gm25748; Gm28980,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_64560000_65280000,0.120307301,-0.037945044,0.501621124,0.805933953,0.778106954,0.34960714,0.081137764,0.727859048,1.187002988,1.099653006,102,7,Creb1; Mettl21a; Gm28982; Gm29152; 2810408I11Rik; Ccnyl1; Fzd5; Gm38058; Plekhm3; Rpl31-ps24; Rpl10a-ps1; Gm24788; Akr1cl; Gm8550; Cryge; Crygd; Crygc; Crygb; Gm7329; Cryga; Gm28845; D630023F18Rik; Idh1; Pikfyve,1,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_64720000_65200000,0.046318913,0.13630998,0.369453084,0.737980701,1.182978191,0.633472239,0.143372068,0.777142205,1.745348235,1.389652546,103,7,Ccnyl1; Fzd5; Gm38058; Plekhm3; Rpl31-ps24; Rpl10a-ps1; Gm24788; Akr1cl; Gm8550; Cryge; Crygd; Crygc; Crygb; Gm7329; Cryga; Gm28845; D630023F18Rik; Idh1; Pikfyve,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr1_71080000_71560000,0.409042056,0.199770574,0.638565831,0.798147711,0.798594282,0.297830747,0.394012977,0.415126461,0.610902954,0.642145543,112,7,Bard1; Gm8870; Abca12; Gm6947; Atic,0,FALSE; FALSE; FALSE; FALSE; FALSE
